Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,PASS,*,QUAL,2693.489990,5.1e-05,0.239923,0.901288,0.000103,3191551,164,3191387,5278,125,396,4757,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2694.030029,5.1e-05,0.239923,0.901232,0.000103,3191551,164,3191387,5275,125,396,4754,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2694.560059,5.1e-05,0.239923,0.901157,0.000103,3191551,164,3191387,5271,125,396,4750,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2695.070068,5.1e-05,0.239923,0.901082,0.000103,3191551,164,3191387,5267,125,396,4746,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2695.590088,5.1e-05,0.238462,0.901178,0.000102,3191551,163,3191388,5262,124,396,4742,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2696.100098,5.1e-05,0.238462,0.901065,0.000102,3191551,163,3191388,5256,124,396,4736,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2696.610107,5.1e-05,0.238462,0.900971,0.000102,3191551,163,3191388,5251,124,396,4731,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2697.169922,5.1e-05,0.238462,0.900877,0.000102,3191551,163,3191388,5246,124,396,4726,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2697.679932,5.1e-05,0.238462,0.900763,0.000102,3191551,163,3191388,5240,124,396,4720,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2698.270020,5.1e-05,0.236994,0.900879,0.000101,3191551,162,3191389,5236,123,396,4717,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2698.989990,5.1e-05,0.235521,0.900937,0.000101,3191551,162,3191389,5229,122,396,4711,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2699.510010,5.1e-05,0.235977,0.90109,0.000101,3191551,162,3191389,5227,122,395,4710,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2700.060059,5.1e-05,0.235977,0.901034,0.000101,3191551,162,3191389,5224,122,395,4707,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2700.610107,5.1e-05,0.235977,0.90092,0.000101,3191551,162,3191389,5218,122,395,4701,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2701.139893,5.1e-05,0.236434,0.900979,0.000101,3191551,162,3191389,5211,122,394,4695,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2701.780029,5.1e-05,0.236434,0.900941,0.000101,3191551,162,3191389,5209,122,394,4693,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2702.330078,5.1e-05,0.236434,0.900846,0.000101,3191551,162,3191389,5204,122,394,4688,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2702.850098,5.1e-05,0.236434,0.900693,0.000101,3191551,162,3191389,5196,122,394,4680,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2703.409912,5.1e-05,0.236434,0.900635,0.000101,3191551,162,3191389,5193,122,394,4677,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2703.929932,5.1e-05,0.236434,0.900482,0.000101,3191551,162,3191389,5185,122,394,4669,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2704.469971,5.1e-05,0.236893,0.900502,0.000101,3191551,162,3191389,5176,122,393,4661,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2705.000000,5.1e-05,0.236893,0.900425,0.000101,3191551,162,3191389,5172,122,393,4657,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2705.550049,5.1e-05,0.236893,0.90031,0.000101,3191551,162,3191389,5166,122,393,4651,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2706.060059,5.1e-05,0.236893,0.900232,0.000101,3191551,162,3191389,5162,122,393,4647,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2706.649902,5.1e-05,0.236893,0.900116,0.000101,3191551,162,3191389,5156,122,393,4641,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2707.330078,5.1e-05,0.236893,0.900078,0.000101,3191551,162,3191389,5154,122,393,4639,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2707.879883,5.1e-05,0.236893,0.899981,0.000101,3191551,162,3191389,5149,122,393,4634,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2708.389893,5e-05,0.235867,0.900117,0.0001,3191551,160,3191391,5136,121,392,4623,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2709.010010,5e-05,0.235867,0.900019,0.0001,3191551,160,3191391,5131,121,392,4618,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2709.540039,5e-05,0.235867,0.899922,0.0001,3191551,160,3191391,5126,121,392,4613,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2710.060059,5e-05,0.235867,0.899844,0.0001,3191551,160,3191391,5122,121,392,4609,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2710.570068,5e-05,0.236328,0.899941,0.0001,3191551,160,3191391,5117,121,391,4605,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2711.080078,5e-05,0.236328,0.899765,0.0001,3191551,160,3191391,5108,121,391,4596,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2711.620117,5e-05,0.236328,0.899667,0.0001,3191551,160,3191391,5103,121,391,4591,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2712.219971,5e-05,0.236328,0.899608,0.0001,3191551,160,3191391,5100,121,391,4588,16,19,,1.527949,,1.528082,,0.230769,,16.0,,,1.561025,0.008333,,1.482143
SNP,*,*,PASS,*,QUAL,2712.770020,5e-05,0.234834,0.899587,9.9e-05,3191551,158,3191393,5089,120,391,4578,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2713.280029,5e-05,0.234834,0.899469,9.9e-05,3191551,158,3191393,5083,120,391,4572,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2713.790039,4.9e-05,0.233792,0.899704,9.8e-05,3191551,157,3191394,5075,119,390,4566,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2714.340088,4.9e-05,0.232283,0.899803,9.8e-05,3191551,156,3191395,5070,118,390,4562,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2714.860107,4.9e-05,0.232283,0.899625,9.8e-05,3191551,156,3191395,5061,118,390,4553,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2715.399902,4.9e-05,0.230769,0.899743,9.8e-05,3191551,156,3191395,5057,117,390,4550,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2715.919922,4.9e-05,0.230769,0.899644,9.7e-05,3191551,155,3191396,5052,117,390,4545,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2716.439941,4.9e-05,0.231683,0.899901,9.7e-05,3191551,155,3191396,5045,117,388,4540,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2716.979980,4.8e-05,0.230159,0.9,9.6e-05,3191551,154,3191397,5040,116,388,4536,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2717.510010,4.8e-05,0.230616,0.900159,9.6e-05,3191551,154,3191397,5038,116,387,4535,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2718.030029,4.8e-05,0.231076,0.900219,9.6e-05,3191551,154,3191397,5031,116,386,4529,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2718.800049,4.8e-05,0.231076,0.90008,9.6e-05,3191551,154,3191397,5024,116,386,4522,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2719.340088,4.8e-05,0.231076,0.90002,9.6e-05,3191551,154,3191397,5021,116,386,4519,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2719.889893,4.8e-05,0.23,0.900259,9.6e-05,3191551,153,3191398,5013,115,385,4513,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2720.409912,4.8e-05,0.23,0.90002,9.6e-05,3191551,153,3191398,5001,115,385,4501,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2720.929932,4.8e-05,0.23,0.89992,9.6e-05,3191551,153,3191398,4996,115,385,4496,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2721.469971,4.8e-05,0.230461,0.89996,9.6e-05,3191551,153,3191398,4988,115,384,4489,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2721.979980,4.7e-05,0.228916,0.90006,9.4e-05,3191551,150,3191401,4983,114,384,4485,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2722.489990,4.7e-05,0.228916,0.90002,9.4e-05,3191551,150,3191401,4981,114,384,4483,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2723.040039,4.6e-05,0.226263,0.900442,9.2e-05,3191551,147,3191404,4972,112,383,4477,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2723.570068,4.6e-05,0.226263,0.900342,9.2e-05,3191551,147,3191404,4967,112,383,4472,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2724.120117,4.6e-05,0.226263,0.900242,9.2e-05,3191551,147,3191404,4962,112,383,4467,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2724.699951,4.6e-05,0.226263,0.900081,9.2e-05,3191551,147,3191404,4954,112,383,4459,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2725.239990,4.6e-05,0.226263,0.899919,9.2e-05,3191551,147,3191404,4946,112,383,4451,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2725.790039,4.6e-05,0.226721,0.9,9.2e-05,3191551,147,3191404,4940,112,382,4446,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2726.300049,4.6e-05,0.225152,0.900041,9.1e-05,3191551,146,3191405,4932,111,382,4439,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2726.979980,4.6e-05,0.225152,0.89998,9.1e-05,3191551,146,3191405,4929,111,382,4436,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2727.510010,4.6e-05,0.225152,0.899919,9.1e-05,3191551,146,3191405,4926,111,382,4433,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2728.030029,4.6e-05,0.225152,0.899837,9.1e-05,3191551,146,3191405,4922,111,382,4429,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2728.649902,4.6e-05,0.225152,0.899695,9.1e-05,3191551,146,3191405,4915,111,382,4422,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2729.310059,4.5e-05,0.223577,0.899796,9e-05,3191551,143,3191408,4910,110,382,4418,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2729.889893,4.5e-05,0.223577,0.899674,9e-05,3191551,143,3191408,4904,110,382,4412,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2730.419922,4.4e-05,0.221996,0.899775,8.9e-05,3191551,142,3191409,4899,109,382,4408,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2731.120117,4.4e-05,0.221996,0.899653,8.9e-05,3191551,142,3191409,4893,109,382,4402,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2731.689941,4.4e-05,0.221996,0.899632,8.9e-05,3191551,142,3191409,4892,109,382,4401,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2732.290039,4.4e-05,0.221996,0.899488,8.9e-05,3191551,142,3191409,4885,109,382,4394,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2732.830078,4.4e-05,0.221996,0.899406,8.9e-05,3191551,142,3191409,4881,109,382,4390,16,19,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2733.379883,4.4e-05,0.222904,0.899672,8.9e-05,3191551,142,3191409,4874,109,380,4385,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2733.959961,4.4e-05,0.223361,0.899692,8.9e-05,3191551,142,3191409,4865,109,379,4377,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2734.489990,4.4e-05,0.223361,0.899588,8.9e-05,3191551,142,3191409,4860,109,379,4372,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2735.030029,4.4e-05,0.223361,0.899464,8.9e-05,3191551,142,3191409,4854,109,379,4366,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2735.550049,4.4e-05,0.223361,0.899423,8.9e-05,3191551,142,3191409,4852,109,379,4364,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2736.060059,4.4e-05,0.223361,0.899361,8.9e-05,3191551,142,3191409,4849,109,379,4361,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2736.620117,4.4e-05,0.221766,0.899422,8.8e-05,3191551,141,3191410,4842,108,379,4355,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2737.159912,4.4e-05,0.222222,0.899462,8.8e-05,3191551,141,3191410,4834,108,378,4348,16,18,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2737.669922,4.4e-05,0.22268,0.899524,8.8e-05,3191551,141,3191410,4827,108,377,4342,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2738.330078,4.4e-05,0.22268,0.899482,8.8e-05,3191551,141,3191410,4825,108,377,4340,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2738.919922,4.4e-05,0.221074,0.899564,8.8e-05,3191551,140,3191411,4819,107,377,4335,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2739.510010,4.4e-05,0.220833,0.900229,8.7e-05,3191551,139,3191412,4811,106,374,4331,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2740.139893,4.4e-05,0.221294,0.900208,8.7e-05,3191551,139,3191412,4800,106,373,4321,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2740.669922,4.4e-05,0.221294,0.900063,8.7e-05,3191551,139,3191412,4793,106,373,4314,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2741.199951,4.4e-05,0.221294,0.9,8.7e-05,3191551,139,3191412,4790,106,373,4311,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2741.750000,4.4e-05,0.221757,0.900104,8.7e-05,3191551,139,3191412,4785,106,372,4307,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2742.310059,4.4e-05,0.222222,0.900251,8.7e-05,3191551,139,3191412,4782,106,371,4305,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2742.850098,4.4e-05,0.222689,0.900356,8.7e-05,3191551,139,3191412,4777,106,370,4301,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2743.429932,4.3e-05,0.221053,0.900398,8.5e-05,3191551,136,3191415,4769,105,370,4294,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2744.020020,4.3e-05,0.221053,0.900357,8.5e-05,3191551,136,3191415,4767,105,370,4292,16,17,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2744.550049,4.3e-05,0.221987,0.900672,8.5e-05,3191551,136,3191415,4762,105,368,4289,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2745.080078,4.3e-05,0.221987,0.900588,8.5e-05,3191551,136,3191415,4758,105,368,4285,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2745.610107,4.3e-05,0.221987,0.9004,8.5e-05,3191551,136,3191415,4749,105,368,4276,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2746.199951,4.3e-05,0.221987,0.900295,8.5e-05,3191551,136,3191415,4744,105,368,4271,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2746.739990,4.3e-05,0.221987,0.900169,8.5e-05,3191551,136,3191415,4738,105,368,4265,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2747.310059,4.3e-05,0.221987,0.900106,8.5e-05,3191551,136,3191415,4735,105,368,4262,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2747.850098,4.3e-05,0.221987,0.900042,8.5e-05,3191551,136,3191415,4732,105,368,4259,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2748.379883,4.3e-05,0.222458,0.900085,8.5e-05,3191551,136,3191415,4724,105,367,4252,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2748.899902,4.3e-05,0.222458,0.899958,8.5e-05,3191551,136,3191415,4718,105,367,4246,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2749.409912,4.3e-05,0.22293,0.900085,8.5e-05,3191551,136,3191415,4714,105,366,4243,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2750.050049,4.3e-05,0.22293,0.899979,8.5e-05,3191551,136,3191415,4709,105,366,4238,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2750.570068,4.3e-05,0.22293,0.899851,8.5e-05,3191551,136,3191415,4703,105,366,4232,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2751.120117,4.3e-05,0.22293,0.899766,8.5e-05,3191551,136,3191415,4699,105,366,4228,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2751.639893,4.2e-05,0.221748,0.900043,8.5e-05,3191551,135,3191416,4692,104,365,4223,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2752.199951,4.2e-05,0.222222,0.900128,8.5e-05,3191551,135,3191416,4686,104,364,4218,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2752.739990,4.2e-05,0.222698,0.90015,8.5e-05,3191551,135,3191416,4677,104,363,4210,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2753.500000,4.2e-05,0.222698,0.900128,8.5e-05,3191551,135,3191416,4676,104,363,4209,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2754.020020,4.2e-05,0.222698,0.9,8.5e-05,3191551,135,3191416,4670,104,363,4203,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2754.550049,4.2e-05,0.222698,0.899893,8.5e-05,3191551,135,3191416,4665,104,363,4198,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2755.120117,4.2e-05,0.223656,0.900215,8.5e-05,3191551,135,3191416,4660,104,361,4195,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2755.639893,4.2e-05,0.223656,0.900172,8.5e-05,3191551,135,3191416,4658,104,361,4193,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2756.159912,4.2e-05,0.223656,0.900129,8.5e-05,3191551,135,3191416,4656,104,361,4191,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2756.679932,4.2e-05,0.220302,0.900452,8.4e-05,3191551,134,3191417,4651,102,361,4188,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2757.250000,4.2e-05,0.220779,0.900517,8.3e-05,3191551,133,3191418,4644,102,360,4182,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2757.780029,4.2e-05,0.220779,0.900452,8.3e-05,3191551,133,3191418,4641,102,360,4179,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2758.310059,4.2e-05,0.220779,0.900388,8.3e-05,3191551,133,3191418,4638,102,360,4176,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2758.850098,4.2e-05,0.220779,0.900302,8.3e-05,3191551,133,3191418,4634,102,360,4172,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2759.419922,4.2e-05,0.220779,0.900194,8.3e-05,3191551,133,3191418,4629,102,360,4167,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2759.959961,4.2e-05,0.220779,0.900065,8.3e-05,3191551,133,3191418,4623,102,360,4161,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2760.489990,4.2e-05,0.221258,0.900065,8.3e-05,3191551,133,3191418,4613,102,359,4152,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2761.000000,4.1e-05,0.217865,0.900326,8.2e-05,3191551,131,3191420,4605,100,359,4146,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2761.530029,4.1e-05,0.217865,0.900217,8.2e-05,3191551,131,3191420,4600,100,359,4141,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2762.120117,4.1e-05,0.21663,0.900479,8.1e-05,3191551,130,3191421,4592,99,358,4135,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2762.629883,4.1e-05,0.21663,0.900327,8.1e-05,3191551,130,3191421,4585,99,358,4128,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2763.159912,4.1e-05,0.21663,0.900284,8.1e-05,3191551,130,3191421,4583,99,358,4126,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2763.820068,4.1e-05,0.21663,0.900218,8.1e-05,3191551,130,3191421,4580,99,358,4123,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2764.379883,4.1e-05,0.21663,0.900131,8.1e-05,3191551,130,3191421,4576,99,358,4119,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2764.889893,4.1e-05,0.21663,0.900066,8.1e-05,3191551,130,3191421,4573,99,358,4116,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2765.429932,4.1e-05,0.217105,0.900175,8.1e-05,3191551,130,3191421,4568,99,357,4112,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2765.949951,4.1e-05,0.217105,0.90011,8.1e-05,3191551,130,3191421,4565,99,357,4109,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2766.489990,4.1e-05,0.217105,0.899978,8.1e-05,3191551,130,3191421,4559,99,357,4103,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2767.010010,4.1e-05,0.217105,0.899912,8.1e-05,3191551,130,3191421,4556,99,357,4100,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2767.540039,4e-05,0.211921,0.900374,8e-05,3191551,127,3191424,4547,96,357,4094,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2768.070068,4e-05,0.211921,0.900176,8e-05,3191551,127,3191424,4538,96,357,4085,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2768.580078,4e-05,0.212389,0.900309,8e-05,3191551,127,3191424,4534,96,356,4082,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2769.149902,4e-05,0.213333,0.900596,8e-05,3191551,127,3191424,4527,96,354,4077,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2769.679932,4e-05,0.213333,0.900531,8e-05,3191551,127,3191424,4524,96,354,4074,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2770.219971,4e-05,0.213333,0.90042,8e-05,3191551,127,3191424,4519,96,354,4069,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2770.770020,4e-05,0.213808,0.900532,8e-05,3191551,127,3191424,4514,96,353,4065,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2771.300049,4e-05,0.213808,0.900443,8e-05,3191551,127,3191424,4510,96,353,4061,16,16,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2771.830078,4e-05,0.214286,0.900489,8e-05,3191551,127,3191424,4502,96,352,4054,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2772.379883,4e-05,0.212528,0.900556,8e-05,3191551,127,3191424,4495,95,352,4048,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2773.060059,3.9e-05,0.212528,0.900512,7.9e-05,3191551,126,3191425,4493,95,352,4046,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2773.600098,3.9e-05,0.212528,0.900401,7.9e-05,3191551,126,3191425,4488,95,352,4041,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2774.199951,3.9e-05,0.213004,0.900513,7.9e-05,3191551,126,3191425,4483,95,351,4037,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2774.860107,3.9e-05,0.213004,0.900446,7.9e-05,3191551,126,3191425,4480,95,351,4034,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2775.419922,3.9e-05,0.213483,0.900625,7.9e-05,3191551,126,3191425,4478,95,350,4033,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2775.939941,3.9e-05,0.213483,0.900514,7.9e-05,3191551,126,3191425,4473,95,350,4028,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2776.500000,3.9e-05,0.213483,0.900381,7.9e-05,3191551,126,3191425,4467,95,350,4022,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2777.010010,3.9e-05,0.213964,0.900426,7.9e-05,3191551,126,3191425,4459,95,349,4015,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2777.520020,3.9e-05,0.213964,0.900247,7.9e-05,3191551,126,3191425,4451,95,349,4007,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2778.040039,3.9e-05,0.213964,0.900202,7.9e-05,3191551,126,3191425,4449,95,349,4005,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2778.689941,3.9e-05,0.213964,0.900157,7.9e-05,3191551,126,3191425,4447,95,349,4003,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2779.199951,3.9e-05,0.213964,0.899955,7.9e-05,3191551,126,3191425,4438,95,349,3994,16,15,,,,,,,,,,,,,,
SNP,*,*,PASS,*,QUAL,2779.709961,3.9e-05,0.213964,0.899865,7.9e-05,3191551,126,3191425,4434,95,349,3990,16,15,,,,,,,,,,,,,,
